_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,geometry
2542394,4154235,2017.0,2018.0,1970.0,PRIVATE,7,Humber River-Black Creek,45 DRIFTWOOD AVE,14,137,2018-12-14,63,Evaluation needs to be conducted in 1 year,18,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,,3.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,,W0730,43.7511483154,-79.5114796645,POINT (303860.109 4845464.976)
2542395,4155681,2017.0,2018.0,1996.0,SOCIAL HOUSING,10,Spadina-Fort York,900 QUEEN ST W,3,22,2018-12-14,75,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,4.0,3.0,5.0,,4.0,4.0,,4.0,3.0,5.0,3.0,4.0,3.0,,3.0,3.0,4.0,S1021,43.6450713717,-79.4156086518,POINT (311592.747 4833683.596)
2542396,4153852,2017.0,2018.0,1930.0,PRIVATE,15,Don Valley West,21 SHERWOOD AVE,3,26,2018-12-14,87,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,2.0,,N1526,43.713477488,-79.398290281,POINT (312980.353 4841285.901)
2542397,4155431,2017.0,2018.0,1962.0,PRIVATE,1,Etobicoke North,40 TORBOLTON DR,3,17,2018-12-14,71,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,2.0,,4.0,,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,,W0130,43.7198931386,-79.5585311012,POINT (300068.36 4841994.413)
2542398,4155437,2018.0,2018.0,1960.0,PRIVATE,1,Etobicoke North,21 TORBOLTON DR,3,15,2018-12-14,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,3.0,,5.0,,,3.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,W0130,43.7192557504,-79.5581150551,POINT (300101.833 4841923.575)
2542399,4152690,2017.0,2018.0,1958.0,PRIVATE,20,Scarborough Southwest,709 KENNEDY RD,6,79,2018-12-14,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2023,43.7281374387,-79.2656668508,POINT (323663.167 4842935.041)
2542400,4152691,2018.0,2018.0,1958.0,PRIVATE,20,Scarborough Southwest,711 KENNEDY RD,6,79,2018-12-14,71,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,,4.0,,3.0,3.0,,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,E2023,43.7287077114,-79.2659054509,POINT (323643.766 4842998.342)
2542401,4153858,2017.0,2018.0,1960.0,PRIVATE,15,Don Valley West,2707 YONGE ST,4,48,2018-12-14,85,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,,3.0,4.0,5.0,5.0,5.0,5.0,4.0,,5.0,,,N1526,43.716980201,-79.400164813,POINT (312828.832 4841674.847)
2542402,4153861,2017.0,2018.0,1934.0,PRIVATE,15,Don Valley West,2779 YONGE ST,4,16,2018-12-14,50,Building Audit,16,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,,,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,,N1526,43.718571927,-79.400417429,POINT (312808.266 4841851.654)
2542403,4154459,2017.0,2018.0,1966.0,PRIVATE,6,York Centre,41-51 BROOKWELL DR,4,48,2018-12-13,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,N0625,43.744081781,-79.495035439,POINT (305180.295 4844713.736)
2542404,4154066,2017.0,2018.0,1955.0,PRIVATE,19,Beaches-East York,2892 ST CLAIR AVE E,4,34,2018-12-13,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1924,43.70796583,-79.302427359,POINT (320686.3 4840682.162)
2542405,4154236,2017.0,2018.0,1971.0,PRIVATE,7,Humber River-Black Creek,101 DRIFTWOOD AVE,4,32,2018-12-13,68,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,W0730,43.754502975,-79.513280684,POINT (303714.863 4845838.642)
2542406,4155470,2017.0,2018.0,1977.0,TCHC,3,Etobicoke-Lakeshore,100 CAVELL AVE,7,300,2018-12-13,74,Evaluation needs to be conducted in 2 years,20,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,W0336,43.6154876721,-79.4969959174,POINT (305026.782 4830393.808)
2542407,4155872,2017.0,2018.0,1910.0,PRIVATE,13,Toronto Centre,592 CHURCH ST,3,12,2018-12-13,69,Evaluation needs to be conducted in 2 years,13,4.0,4.0,4.0,3.0,,3.0,,4.0,,,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,,,S1322,43.667031521,-79.3817873,POINT (314317.525 4836127.624)
2542408,4153845,2017.0,2018.0,1958.0,PRIVATE,15,Don Valley West,65 KEEWATIN AVE,4,50,2018-12-13,89,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,,N1526,43.7124138998,-79.3974353444,POINT (313049.654 4841166.871)
2542409,4152670,2017.0,2018.0,1971.0,PRIVATE,20,Scarborough Southwest,672 KENNEDY RD,6,71,2018-12-13,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2023,43.726046622,-79.265909548,POINT (323643.994 4842703.654)
2542410,4156791,2017.0,2018.0,1960.0,PRIVATE,16,Don Valley East,876 LAWRENCE AVE E,3,12,2018-12-13,75,Evaluation needs to be conducted in 2 years,15,4.0,3.0,2.0,3.0,4.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,2.0,,N1623,43.736202426,-79.34939102,POINT (316916.219 4843816.4)
2542411,4155628,2017.0,2018.0,1957.0,TCHC,8,Eglinton-Lawrence,1 LEILA LANE,3,31,2018-12-13,74,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,,,4.0,4.0,5.0,4.0,3.0,3.0,,5.0,4.0,,N0823,43.72308488,-79.445941428,POINT (309139.794 4842349.549)
2542412,4154113,2018.0,2018.0,1968.0,PRIVATE,14,Toronto-Danforth,75 COSBURN AVE,12,118,2018-12-13,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1421,43.6886962162,-79.3510054623,POINT (316795.927 4838537.506)
2542413,4155454,2018.0,2018.0,1976.0,PRIVATE,1,Etobicoke North,2757 KIPLING AVE,19,343,2018-12-13,65,Evaluation needs to be conducted in 1 year,19,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,W0124,43.7544362323,-79.5871043127,POINT (297770.21 4845833.956)
2542414,4153151,2017.0,2018.0,1929.0,PRIVATE,11,University-Rosedale,805 COLLEGE ST,4,72,2018-12-13,70,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1141,43.6543880918,-79.4216105716,POINT (311107.589 4834718.259)
2542415,4154136,2017.0,2018.0,1964.0,PRIVATE,14,Toronto-Danforth,20 GAMBLE AVE,12,213,2018-12-13,83,Evaluation needs to be conducted in 2 years,20,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,S1421,43.6898019641,-79.3535830039,POINT (316587.924 4838659.999)
2542416,4154120,2019.0,2018.0,1960.0,PRIVATE,14,Toronto-Danforth,27 GAMBLE AVE,6,75,2018-12-13,67,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,S1421,43.6892398078,-79.3532188818,POINT (316617.388 4838597.595)
2542417,4152667,2017.0,2018.0,1962.0,PRIVATE,20,Scarborough Southwest,130 FOXRIDGE DR,3,30,2018-12-13,81,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2023,43.7242519745,-79.2657615108,POINT (323656.732 4842503.35)
2542418,4154230,2017.0,2018.0,1971.0,PRIVATE,7,Humber River-Black Creek,2850 JANE ST,13,156,2018-12-13,68,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0729,43.750094613,-79.516913628,POINT (303422.212 4845348.952)
2542419,4154232,2017.0,2018.0,1960.0,PRIVATE,7,Humber River-Black Creek,2900 JANE ST,14,183,2018-12-13,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,,W0729,43.7531434812,-79.5178280471,POINT (303348.899 4845686.734)
2542420,4153170,2017.0,2018.0,1920.0,PRIVATE,11,University-Rosedale,711 BLOOR ST W,3,12,2018-12-13,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,,S1133,43.6634853756,-79.4178022467,POINT (311413.725 4835729.236)
2542421,4155873,2017.0,2018.0,1971.0,TCHC,5,York South-Weston,5 BELLEVUE CRES,21,326,2018-12-13,57,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0527,43.6991400934,-79.5152292852,POINT (303556.925 4839687.3)
2542422,4168988,2017.0,2018.0,1986.0,SOCIAL HOUSING,1,Etobicoke North,20 HUMBERLINE DR,11,104,2018-12-13,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0125,43.7317363097,-79.6140657224,POINT (295538.059 4843285.542)
2542423,4168986,2017.0,2018.0,1984.0,SOCIAL HOUSING,1,Etobicoke North,30 HUMBERLINE DR,19,176,2018-12-13,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,W0125,43.7316900072,-79.6148713323,POINT (295530.634 4843309.676)
2542424,4156504,2017.0,2018.0,1966.0,PRIVATE,6,York Centre,41 BROOKWELL DR,4,38,2018-12-13,74,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,N0625,43.7440538624,-79.4951490688,POINT (305175.28 4844676.739)
2542425,4155213,2017.0,2018.0,1957.0,PRIVATE,3,Etobicoke-Lakeshore,2696 BLOOR ST W,3,15,2018-12-13,68,Evaluation needs to be conducted in 2 years,17,4.0,3.0,2.0,4.0,3.0,3.0,,3.0,,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,,W0322,43.6503199258,-79.4985552052,POINT (304900.862 4834263.452)
2542426,4155621,2017.0,2018.0,1967.0,TCHC,5,York South-Weston,1570 JANE ST,6,76,2018-12-13,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,W0527,43.6990884103,-79.5033968088,POINT (304510.668 4839681.395)
2542427,4154347,2017.0,2018.0,1958.0,PRIVATE,5,York South-Weston,2440 KEELE ST,3,34,2018-12-13,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,W0526,43.711712237,-79.4792178818,POINT (306459.237 4841083.979)
2542428,4154352,2017.0,2018.0,1950.0,PRIVATE,5,York South-Weston,2422 KEELE ST,3,10,2018-12-13,87,Evaluation needs to be conducted in 3 years,15,5.0,5.0,4.0,5.0,5.0,3.0,,4.0,,,5.0,4.0,5.0,5.0,3.0,4.0,,4.0,4.0,,W0526,43.7104582053,-79.4787969775,POINT (306489.91 4840962.965)
2542429,4154355,,2018.0,1954.0,PRIVATE,5,York South-Weston,2416 KEELE ST,3,17,2018-12-13,76,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,3.0,,5.0,3.0,,W0526,43.7097870925,-79.4788512552,POINT (306488.836 4840870.115)
2542430,4154353,2017.0,2018.0,1958.0,PRIVATE,5,York South-Weston,2420 KEELE ST,3,11,2018-12-13,80,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,W0526,43.7102484483,-79.4788199831,POINT (306491.343 4840921.369)
2542431,4155133,2017.0,2018.0,1968.0,PRIVATE,5,York South-Weston,80 CLOUSTON AVE,3,17,2018-12-13,74,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,4.0,4.0,3.0,,4.0,,4.0,4.0,4.0,5.0,3.0,3.0,4.0,,3.0,3.0,,W0527,43.6945334826,-79.5084369009,POINT (304104.346 4839175.411)
2542432,4155136,2017.0,2018.0,1951.0,PRIVATE,5,York South-Weston,1693 WESTON RD,3,12,2018-12-13,77,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,3.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,,W0527,43.6974801662,-79.5092622699,POINT (304037.854 4839502.786)
2542433,4154199,2017.0,2018.0,1958.0,PRIVATE,15,Don Valley West,904 EGLINTON AVE E,4,22,2018-12-13,50,Building Audit,16,2.0,2.0,3.0,2.0,3.0,2.0,,2.0,,3.0,3.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,,N1529,43.71442413,-79.362206452,POINT (315887.881 4841395.201)
2542434,4153053,2017.0,2018.0,1960.0,PRIVATE,4,Parkdale-High Park,470 RONCESVALLES AVE,4,39,2018-12-13,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,S0432,43.653020008,-79.451921964,POINT (308662.363 4834565.429)
2542435,4153071,2018.0,2018.0,1920.0,PRIVATE,4,Parkdale-High Park,467 RONCESVALLES AVE,4,15,2018-12-13,65,Evaluation needs to be conducted in 1 year,15,4.0,4.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,,,S0433,43.653029024,-79.451300765,POINT (308712.47 4834566.458)
2542436,4442561,,2018.0,,PRIVATE,9,Davenport,17 PATON RD,4,16,2018-12-13,50,Building Audit,14,2.0,2.0,2.0,2.0,,3.0,,3.0,,,2.0,1.0,3.0,3.0,3.0,3.0,,3.0,3.0,,S0930,43.660285665,-79.444110556,POINT (309291.922 4835372.952)
2542437,4154197,2017.0,2018.0,1958.0,PRIVATE,15,Don Valley West,31 BRENTCLIFFE RD,4,16,2018-12-13,75,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,N1529,43.7152123355,-79.3596903826,POINT (316090.745 4841482.152)
2542438,4155196,2017.0,2018.0,1979.0,TCHC,5,York South-Weston,55 OUTLOOK AVE,12,275,2018-12-13,74,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,W0535,43.6784468398,-79.4962404033,POINT (305087.496 4837388.185)
2542439,4153853,2017.0,2018.0,1930.0,PRIVATE,15,Don Valley West,25 SHERWOOD AVE,3,27,2018-12-13,85,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,,3.0,4.0,5.0,5.0,3.0,5.0,4.0,,5.0,,,N1526,43.713530331,-79.398012046,POINT (313002.767 4841291.799)
2542440,4155448,2017.0,2018.0,1965.0,PRIVATE,1,Etobicoke North,20 SANAGAN RD,5,86,2018-12-13,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,,W0124,43.7384970558,-79.5771085604,POINT (298573.456 4844062.39)
2542441,4153850,2017.0,2018.0,1930.0,PRIVATE,15,Don Valley West,11 SHERWOOD AVE,3,23,2018-12-13,86,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,,3.0,4.0,5.0,5.0,4.0,5.0,4.0,,5.0,3.0,,N1526,43.713358222,-79.398875082,POINT (312933.244 4841272.594)
2542442,4153150,2017.0,2018.0,1912.0,PRIVATE,11,University-Rosedale,677 COLLEGE ST,3,32,2018-12-13,77,Evaluation needs to be conducted in 2 years,15,3.0,5.0,5.0,4.0,3.0,5.0,,4.0,,,3.0,4.0,5.0,3.0,4.0,4.0,,3.0,3.0,,S1141,43.6549416362,-79.4173376182,POINT (311452.2 4834780.093)
2542443,4155434,2017.0,2018.0,1950.0,PRIVATE,1,Etobicoke North,14 TORBOLTON DR,3,16,2018-12-13,70,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,2.0,3.0,4.0,,4.0,,,2.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,,W0130,43.7186903951,-79.5590804197,POINT (300024.003 4841860.823)
2542444,4155433,2017.0,2018.0,1959.0,PRIVATE,1,Etobicoke North,20 TORBOLTON DR,3,17,2018-12-13,68,Evaluation needs to be conducted in 2 years,16,2.0,4.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0130,43.719111062,-79.5589012928,POINT (300038.47 4841907.547)
2542445,4154067,2017.0,2018.0,1960.0,PRIVATE,19,Beaches-East York,2890 ST CLAIR AVE E,4,31,2018-12-13,76,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,,S1924,43.707880094,-79.302844655,POINT (320715.28 4840691.633)
2542446,4154253,2017.0,2018.0,1961.0,PRIVATE,7,Humber River-Black Creek,3286 WESTON RD,4,55,2018-12-12,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0727,43.7416741492,-79.5406112434,POINT (301513.513 4844413.218)
2542447,4155144,2017.0,2018.0,1955.0,PRIVATE,5,York South-Weston,135 WOODWARD AVE,3,10,2018-12-11,63,Evaluation needs to be conducted in 1 year,16,2.0,2.0,5.0,3.0,2.0,3.0,,2.0,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,3.0,,W0525,43.7095042953,-79.5076695409,POINT (304166.41 4840838.547)
2542448,4155149,2017.0,2018.0,1953.0,PRIVATE,5,York South-Weston,145 WOODWARD AVE,3,11,2018-12-11,74,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,,4.0,4.0,4.0,5.0,3.0,3.0,3.0,,4.0,4.0,,W0525,43.7098157296,-79.5063954435,POINT (304269.088 4840873.131)
2542449,4156704,2017.0,2018.0,1962.0,PRIVATE,7,Humber River-Black Creek,2439 FINCH AVE W,7,112,2018-12-11,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,,4.0,4.0,,W0727,43.749760836,-79.550868013,POINT (300687.677 4845313.018)
2542450,4154244,2017.0,2018.0,1959.0,PRIVATE,7,Humber River-Black Creek,2433 FINCH AVE W,6,117,2018-12-11,75,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,4.0,,W0727,43.749436556,-79.548159932,POINT (300917.135 4845264.927)
2542451,4155429,2017.0,2018.0,1968.0,PRIVATE,1,Etobicoke North,2329 KIPLING AVE,5,40,2018-12-11,68,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,3.0,3.0,4.0,,4.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,3.0,,W0130,43.7318879794,-79.5760047964,POINT (298661.68 4843328.069)
2542452,4154473,2017.0,2018.0,1970.0,PRIVATE,7,Humber River-Black Creek,470 SENTINEL RD,22,370,2018-12-11,69,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,W0726,43.7629761181,-79.502065617,POINT (304618.306 4846778.908)
2542453,4154261,2017.0,2018.0,1969.0,PRIVATE,7,Humber River-Black Creek,35 TOBERMORY DR,11,138,2018-12-11,72,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,W0725,43.761263869,-79.509638013,POINT (304008.298 4846589.696)
2542454,4155449,2017.0,2018.0,1974.0,PRIVATE,1,Etobicoke North,18 PANORAMA CRT,17,204,2018-12-11,82,Evaluation needs to be conducted in 2 years,20,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,W0124,43.7471776431,-79.5819972103,POINT (298180.653 4845027.131)
2542455,4154335,2017.0,2018.0,1954.0,PRIVATE,5,York South-Weston,2552 KEELE ST,4,29,2018-12-11,81,Evaluation needs to be conducted in 2 years,14,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,,,5.0,4.0,,5.0,3.0,3.0,5.0,,3.0,,W0526,43.7163206663,-79.4802113728,POINT (306379.058 4841595.928)
2542456,4154336,2017.0,2018.0,1955.0,PRIVATE,5,York South-Weston,2550 KEELE ST,3,12,2018-12-11,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,W0526,43.715924264,-79.4800852491,POINT (306389.231 4841551.892)
2542457,4154258,2018.0,2018.0,1973.0,PRIVATE,7,Humber River-Black Creek,5 DAMASK AVE,3,12,2018-12-11,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,,,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,,W0728,43.7417028619,-79.5393075079,POINT (301618.527 4844416.354)
2542458,4154257,2017.0,2018.0,1960.0,PRIVATE,7,Humber River-Black Creek,3 DAMASK AVE,3,10,2018-12-11,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,4.0,3.0,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,,W0728,43.7416935323,-79.5396641026,POINT (301589.804 4844415.332)
2542459,4155438,2017.0,2018.0,1950.0,PRIVATE,1,Etobicoke North,2366 ISLINGTON AVE,3,16,2018-12-11,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,,,4.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,,W0130,43.7196647917,-79.5577092738,POINT (300134.561 4841968.994)
2542460,4155152,2017.0,2018.0,1974.0,PRIVATE,5,York South-Weston,150 ROSEMOUNT AVE,5,31,2018-12-10,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,,W0525,43.7040852648,-79.519805739,POINT (303188.223 4840236.751)
2542461,4154262,2017.0,2018.0,1977.0,PRIVATE,7,Humber River-Black Creek,10 SAN ROMANOWAY,34,428,2018-12-10,67,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,W0725,43.7585401941,-79.5166809322,POINT (303441.401 4846286.246)
2542462,4154263,2017.0,2018.0,1967.0,PRIVATE,7,Humber River-Black Creek,25 STONG CRT,14,151,2018-12-10,72,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,W0725,43.7615247984,-79.5177662952,POINT (303354.08 4846617.84)
2542463,4155451,2017.0,2018.0,1978.0,PRIVATE,1,Etobicoke North,2667 KIPLING AVE,23,228,2018-12-10,69,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,W0124,43.748495858,-79.583366602,POINT (298070.253 4845174.644)
2542464,4155452,2017.0,2018.0,1978.0,PRIVATE,1,Etobicoke North,2677 KIPLING AVE,23,227,2018-12-10,73,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,,W0124,43.749099512,-79.584064323,POINT (298014.133 4845241.764)
